lat	lon	limit	kind	dir	road	place	enforce
34.572000	126.597300	30	F	1	서초길	해남서초 후문(제일중→해남중학교)	S
34.572034	126.678550	60	F	2	해강로	성산교차로 (강진군청→해남군청)	T
34.572175	126.597316	30	F	1	중앙1로	해남서초등학교(해남동초→해남중)	T
34.572596	126.296292	50	F	1	진도대로	녹진교차로(진도군내농공단지→진도휴게소)	S
34.572695	126.692285	60	F	1	해강로	동령교차로 (해남군청→강진군청)	T
34.573464	126.798749	30	F	1	칠량로	칠량초등학교(마량→강진)	S
34.573472	126.798667	30	F	1	칠량로	칠량초등학교(강진→마량)	S
34.573702	126.699548	60	F	1	해강로	지석교차로(계라교차로→해남군청)	T
34.574077	126.599766	30	F	2	북부순환로	해남군청 앞(법원→우슬경기장)	S
34.574900	126.593500	30	F	2	서림길	아트빌어린이집(해남고→서림어린이집)	S
34.575300	126.428100	30	F	2	시등로	황산초등학교(면사무소→황산초)	S
34.576000	126.591700	30	F	2	구교3길	해오름유치원(광주지법해남지원→구교주공2단지@)	S
34.576325	127.243650	30	F	1	고흥로	풍양파출소 (하림삼거리→죽시사거리)	S
34.577100	126.599300	30	F	1	군청길	원광유치원(금강산→해남읍)	S
34.578300	126.592500	30	F	2	구교3길	미래클유치원(맘스터치→구교주공2단지)	S
34.579294	127.199708	80	F	1	우주항공로	(고흥→녹동)	S
34.579521	126.311513	70	F	2	관광레저로	우수영가스충전소(진도 →해남)	S
34.580863	127.255250	60	F	2	고흥로	고흥소방소앞(풍양면→고흥읍)	S
34.581184	126.579076	50	F	3	명량로	학동마을(학동교차로→복평삼거리)	S
34.581841	126.311802	70	F	2	관광레저로	명승회센터 앞(해남 →진도)	S
34.582300	127.348900	50	F	2	백운2로	광양병원앞교차로(광양병원→서산교)	T
34.583355	127.256293	80	F	2	우주항공로	상림교차로(고흥→녹동)	S
34.585716	126.093493	30	F	2	신의로	모농경로당(신의파출소→신의동리항)	S
34.585852	126.093454	30	F	1	신의로	모농경로당(신의동리항→신의파출소)	S
34.586207	127.394870	60	F	2	팔영로	해창만방조제(포두면→영남면)	S
34.588626	126.500743	50	F	2	명량로	원호삼거리(해남→원호삼거리)	S
34.589302	126.558051	60	F	1	명량로	마산삼거리(해남읍→마산면)	S
34.589619	126.647974	80	F	1	공룡대로	영신회관앞(강진→해남)	S
34.589672	126.539795	60	F	2	명량로	금자마을(이목마을회관→산이교차로)	S
34.590217	126.792398	60	F	2	청자로	농공단지삼거리(강진→마량)	T
34.590492	126.792450	60	F	1	청자로	칠량농공단지앞교차로(마량→강진)	T
34.591042	126.360284	80	F	2	공룡대로	사교교차로(진도→해남)	S
34.591376	126.731722	80	F	3	강진서부로	대산주유소건너편(해남→강진)	S
34.591681	127.413538	60	F	2	팔영로	(영남면→포두면)	S
34.594100	127.417000	30	F	2	옥진로	옥곡초등학교(광양읍→옥곡면)	S
34.599063	127.304233	60	F	1	우주로	상하수도사업소앞(포두면→고흥읍)	S
34.599346	126.075349	30	F	2	상서길	(신의중학교→신의상태선착장)	S
34.600194	127.278204	30	F	1	고흥로	등암부분정비앞(등암삼거리→읍사무소)	S
34.601819	126.927237	60	F	1	장흥대로	녹동마을입구(용산면→관산읍)	S
34.602747	127.456047	30	F	1	팔영로	영남초등학교(파출소→영남초)	S
34.602902	127.456404	30	F	2	팔영로	영남초등학교(팔영대교→영남초)	S
34.604639	127.280888	30	F	2	고흥로	민속식당앞(현대모비스→국민연금공단)	S
34.605375	127.276705	30	F	2	고흥군청로	고흥군청앞(성촌삼거리→고흥군청)	S
34.605700	126.313100	30	F	2	동영길	우수영초등학교(문내면→난대교차로)	S
34.608010	127.290119	30	F	1	학교길	고흥동초등학교정문(포두면→고흥읍)	S
34.608103	127.289813	30	F	2	학교길	고흥동초등학교정문(고흥읍→포두면)	S
34.608301	126.313823	70	F	1	관광레저로	난대교차로(목포→문내면)	T
34.608743	126.314122	70	F	1	관광레저로	난대교차로(진도→영암)	T
34.609396	127.288808	30	F	2	고흥로	고흥동초등학교후문(고흥중학교→동초등학교)	T
34.609549	127.288914	30	F	2	고흥로	고흥동초등학교후문앞(고흥→벌교)	T
34.613873	127.289937	30	F	2	고흥로	고흥중학교앞(고흥여자중→고흥중)	S
34.614200	127.290133	30	F	1	고흥로	고흥중학교앞(한전앞교차로→고흥중)	S
34.614769	126.022445	30	F	1	하의로	대리2구마을회관(하의여객선터미널→당두선착장)	S
34.614788	126.788901	60	F	3	청자로	연화마을앞(마량→강진)	S
34.615951	126.915332	30	F	3	용안로	용산초교앞 (농협문화센터→우체국)	S
34.616647	127.729634	30	F	1	돌산로	돌산초등학교(화태대교→돌산초)	S
34.617700	126.570400	30	F	2	산이로	마산초용전분교(산이면→마산면)	S
34.619550	126.751159	80	F	3	강진서부로	호산교차로(완도->강진)	T
34.619775	126.750874	80	F	3	강진서부로	호산교차로(강진->완도)	T
34.622262	126.922369	60	F	2	용안로	청전마을앞(안양면→용산면)	S
34.622381	127.273135	60	F	1	두원로	고흥국민체육센터(두원면→고흥읍)	S
34.622884	127.471098	40	F	1	팔영로	신성마을앞(점암면→영남면)	S
34.626507	126.764799	80	F	3	녹색로	남포교차로(순천->목포)	S
34.627348	126.784971	80	F	3	녹색로	목리교차로부근(강진→장흥)	S
34.627417	126.902101	60	F	2	장흥대로	장흥교도소부근(장흥읍→용산면)	S
34.628111	126.790889	60	F	2	녹색로	목리교차로(마량→강진)	T
34.628306	126.790139	60	F	2	녹색로	목리교차로(강진→마량)	T
34.630596	127.493360	60	F	1	팔영로	팔영대교인근(여수→고흥)	S
34.631032	127.015215	60	F	1	남부관광로	울산마을앞(안양면→보성)	S
34.633811	126.766342	50	F	3	보은로	쉐보레강진대리점(해남→강진읍)	T
34.634466	126.283469	50	F	3	우수영로	(증도리마을→궁항마을)	S
34.634679	126.281678	50	F	3	우수영로	(궁항마을→증도리마을)	S
34.635064	126.768354	50	F	2	보은로	중앙동마을회관(동성사거리→평동교차로)	T
34.635130	126.768730	50	F	2	보은로	중앙동복지회관 (평동교차로→강진동초등학교)	T
34.636543	126.762753	30	F	3	삼일로	한별어린이집 앞(강진중앙초→한별어린이집)	S
34.636667	126.765778	30	F	2	중앙로	중앙초등학교앞(군청→의료원)	T
34.636995	126.766228	30	F	2	중앙로	중앙초등학교(의료원→군청)	S
34.637231	126.980927	60	F	1	남부관광로	해창마을(안양면→보성)	S
34.639167	126.775750	30	F	2	보은로	동초등학교후문(교육청→종합운동장)	T
34.639279	127.024435	60	F	2	남부관광로	신촌교차로(장흥→회천)	T
34.639310	127.627743	30	F	2	화양로	안일초등학교(백야도→안일초)	S
34.639556	126.776000	30	F	1	보은로	동초등학교후문(종합운동장→교육청)	S
34.640020	126.809727	80	F	2	녹색로	군동교차로(순천→목포)	S
34.641322	126.776562	30	F	1	향교로	(목리교→동성LH)	T
34.641472	126.775639	30	F	2	보은로	동초등학교정문(터미널→종합운동장)	S
34.641518	126.775354	30	F	1	보은로	동초등학교(종합운동장→터미널)	S
34.641941	126.775923	30	F	2	향교로	(동성LH→목리교)	T
34.642154	126.317398	70	F	1	관광레저로	명량대첩주유소앞(우수영→영암)	S
34.642165	127.034988	60	F	3	남부관광로	수락교차로 (장흥→보성)	S
34.642452	126.783290	30	F	2	진흥로	강진코아루@앞 계산초등학교(군동면→종합운동장)	T
34.642639	126.783639	30	F	1	진흥로	중흥파크앞 계산초등학교(종합운동장→군동면)	T
34.643355	126.444824	60	F	2	산이로	산이119지역대(화원면→해남읍)	S
34.643417	126.788417	30	F	1	까치내로	계산초등학교(군동면→소방서)	T
34.644200	126.448000	30	F	1	비석길	산이초등학교(면사무소→우체국)	S
34.644972	126.785942	30	F	1	군동계산길	계산초등학교(종합운동장→터미널)	S
34.645167	126.785972	30	F	2	군동계산길	계산초등학교 (농업기술센터→종합운동장)	S
34.645200	126.659200	40	F	1	해남로	계곡면사무소(우체국→보건지소)	S
34.645285	126.788289	30	F	3	까치내로	새하늘어린이집(계산초교→군동면호계리삼거리)	S
34.645315	126.659236	40	F	1	해남로	계곡면사무소(보건지소→우체국)	S
34.646065	126.318178	70	F	2	관광레저로	장춘교차로(영암→우수영)	S
34.646225	127.273258	30	F	2	두원로	고흥우체국두원출장소(대전해수욕장→면사무소)	S
34.646566	127.275058	30	F	1	두원로	두원초등학교(면사무소→두원초)	S
34.647529	126.817260	30	F	1	석교로	군동초등학교(청람중→면사무소)	S
34.647972	126.817639	30	F	1	석교로	군동초등학교(면사무소→청람중학교)	S
34.648170	126.737919	80	F	3	녹색로	화전교차로부근(성전→강진)	S
34.648594	126.972219	50	F	3	남부관광로	운정사거리 (복지회관→우체국)	T
34.650087	126.778003	30	F	3	청령길	신풍회관 앞(보은제가복지센터→교촌마을회관)	S
34.650746	126.973312	30	F	2	운정2길	안양초등학교(청송회관→안양면행정복지센터)	S
34.651709	126.730818	80	F	3	녹색로	화전교차로부근(강진→성전)	S
34.652033	126.887281	60	F	1	장흥대로	(용산면→장흥읍)	S
34.652330	127.382676	30	F	1	점암학교길	점암초등학교(점암파출소→점암중)	S
34.652935	126.587738	60	F	2	흑석로	가학농장(계곡면→미암면)	S
34.658722	126.960667	60	F	1	남부관광로	수양삼거리(장흥읍→안양면)	S
34.658836	126.570939	50	F	2	흑석로	잠두리회관 앞 (만년리회관 → 한국가스공사)	S
34.666206	126.889602	30	F	1	장흥대로	장흥남초등학교(순지교차로→장흥읍)	S
34.666239	126.889628	30	F	2	장흥대로	장흥남초등학교(장흥읍→순지교차로)	T
34.672168	126.947150	60	F	1	남부관광로	기산사거리(장흥→안양)	S
34.672340	127.086377	30	F	2	남부관광로	회천초등학교(율포→보성녹차밭)	S
34.672348	127.086437	30	F	1	남부관광로	회천초등학교(보성녹차밭→율포)	S
34.672600	126.333400	30	F	1	청용길	화원초등학교(김치공장→화원면)	S
34.672686	126.333471	30	F	2	청용길	화원초등학교(화원면→김치공장)	S
34.675115	126.908013	30	F	2	흥성로	효성어린이집(장흥군민회관→장애인복지관)	S
34.675522	126.901628	30	F	2	칠거리예양로	장흥서초등학교(궁전웨딩→읍사무소)	S
34.675833	126.901694	30	F	1	칠거리예양로	장흥서초등학교(토요시장→Y식자재마트)	S
34.675900	126.410800	30	F	2	산이로	산이서초등학교(해남읍→화원면)	S
34.676296	126.905766	50	F	2	장흥대로	예양교삼거리(장흥하나로마트→건산5구삼거리)	T
34.677087	126.915463	40	F	1	남부관광로	건산삼거리(안양면→강진)	T
34.678861	127.358559	30	F	2	과역로	과역초등학교(과역초→버스터미널)	S
34.678874	127.358066	30	F	1	과역로	과역초등학교(버스터미널→과역초)	S
34.679291	126.902130	30	F	1	읍성로	중앙어린이집(경찰서→읍사무소)	S
34.679330	126.901969	30	F	1	읍성로	중앙유치원(장흥읍사무소→장흥경찰서)	S
34.679383	126.723393	60	F	1	송계로	강진교차로(산업단지→강진교차로)	T
34.680965	126.904579	50	F	2	장흥대로	장흥교로터리앞(장흥IC→장흥성당)	S
34.682347	126.907353	30	F	1	건산로	장흥초등학교(장흥하나로마트→장흥중)	S
34.682426	126.907223	30	F	1	건산로	장흥초등학교(장흥중→하나로마트)	S
34.684001	126.432090	60	F	3	솔라시도로	덕송교차로 (해남→영암호)	T
34.684127	126.431791	60	F	3	솔라시도로	덕송교차로 (영암호→해남)	T
34.685000	126.906694	50	F	1	북부로	수창아트빌(미래2차@→선거관리위원회)	S
34.685203	127.369238	80	F	1	우주항공로	석봉교차로(벌교→고흥)	S
34.685278	126.907194	50	F	1	북부로	수창아트빌(선거관리위원회→미래2차@)	S
34.685759	127.595497	30	F	2	화양로	화양초등학교(화양고→화양초)	S
34.685796	127.594381	30	F	1	화동로	화양초등학교(청양리→화양초)	S
34.685955	126.904292	30	F	2	동교로	에덴어린이집(미래2차아파트→부동교)	S
34.686054	126.904222	30	F	2	동교로	장흥교육지원청 앞 사거리(부동교→미래2차아파트)	S
34.687466	126.714975	80	F	1	녹색로	강진IC삼거리(영암→강진)	S
34.687969	127.089787	40	F	1	남부관광로	만수마을회관전 (회천→율포)	S
34.688601	127.366542	80	F	1	우주항공로	금성휴게소(고흥→벌교)	S
34.688833	126.918917	30	F	2	흥성로	동화어린이집 (버스터미널→월계교)	S
34.690968	126.706862	30	F	3	별뫼로	성전어린이집(성전성당→성전면사무소)	S
34.692032	127.768281	60	F	2	돌산로	굴전마을 (화태도→여수시청)	S
34.693222	126.708278	30	F	2	예향로	성전초등학교(성전파출소→영암)	T
34.693222	126.708306	30	F	2	예향로	성전초등학교(영암→성전파출소)	T
34.693682	127.612379	70	F	2	안포나진로	화동2교차로(화양→백야도)	S
34.694273	126.711495	80	F	3	녹색로	월평교차로부근(강진→목포)	S
34.695194	127.359250	80	E	2	우주항공로	과역교차로 구간종점(벌교→고흥)	S
34.695608	126.366353	70	F	2	관광레저로	금호2교차로(목포→화원면)	T
34.695867	126.366704	70	F	2	관광레저로	금호2교차로(화원면→목포)	T
34.697714	126.678628	80	F	2	녹색로	밤재삼거리(영암→강진)	S
34.697823	126.678664	80	F	2	녹색로	밤재삼거리(강진→영암)	S
34.698314	126.346361	70	F	1	관광레저로	별암교차로(해남→영암)	T
34.698390	126.346031	70	F	1	관광레저로	별암교차로(목포→화원면)	T
34.698718	126.827560	60	F	3	장강로	도룡마을 앞(하고리→삭앙리)	S
34.699312	126.574144	30	F	2	미중로	미암초등학교(면사무소→미암초)	S
34.699414	126.575061	30	F	2	선황로	미암초등학교(율리마을회관→미암면사무소)	S
34.701937	126.708183	80	F	3	예향로	송월교차로(영암→강진)	S
34.702500	126.708361	80	F	2	예향로	송월교차로(강진→영암)	T
34.702646	125.952883	30	F	1	서남문로	도초농협(도초초등학교→도초항)	S
34.703417	126.772944	30	F	2	평리길	작천초등학교(우체국→작천초)	T
34.703476	126.772939	30	F	2	평리길	작천초등학교(작천119지역대→작천초)	S
34.705871	127.353313	80	F	2	우주항공로	노송교차로(고흥→벌교)	S
34.706432	127.124841	60	F	1	충의로	화당마을앞(득량→율포)	S
34.712000	126.377100	70	F	2	광관레저로	달도교차로(화원면→목포)	T
34.713281	125.936448	60	F	2	서남문로	성심의원 앞(비금→도초)	S
34.713540	126.812948	30	F	1	하멜로	병영초등학교정문(병영초→병영교차로)	T
34.713917	126.813111	30	F	2	하멜로	병영초등학교(소재지교차로→병영초)	T
34.714376	126.811925	30	F	2	장강로	병영초등학교후문(면사무소→병영교차로)	S
34.714890	126.811937	30	F	2	장강로	병영초등학교후문(병영교차로→면사무소)	S
34.715214	127.752738	50	F	3	강남해안로	진모축구장 부근(돌산도서관→진모축구장)	S
34.715431	126.929478	80	F	1	녹색로	S-oil주유소 앞(장흥→보성)	S
34.715981	128.041840	30	F	2	남해대로	미조초등학교 앞 (초전→미조항)	S
34.717639	127.752472	30	F	1	강남10길	동백초등학교(돌산진모지구→동백초)	S
34.719194	126.709250	80	F	1	예향로	신풍삼거리(영암→강진)	S
34.719460	126.597330	30	F	2	금계로	학산초등학교(독천시가지→천해마을)	S
34.719536	126.597635	30	F	2	금계로	학산초등학교(초안삼거리→학산면사무소)	S
